id,author/disease,gene,article_count
7456,Mohammadi H/Disease of mental health,apolipoprotein B,1
7457,Ghasemi-Tehrani H/Disease of mental health,apolipoprotein B,1
7458,Marx W/Disease of mental health,apolipoprotein B,2
7459,Askari G/Disease of mental health,apolipoprotein B,1
7460,Amaslidou A/Disease of mental health,multiple sclerosis,1
7461,Ierodiakonou-Benou I/Disease of mental health,multiple sclerosis,1
7462,Bakirtzis C/Disease of mental health,multiple sclerosis,1
7463,Nikolaidis I/Disease of mental health,multiple sclerosis,1
7464,Tatsi T/Disease of mental health,multiple sclerosis,1
7465,Grigoriadis N/Disease of mental health,multiple sclerosis,5
7466,Nimatoudis I/Disease of mental health,multiple sclerosis,1
7467,Thela L/Disease of mental health,apolipoprotein C3,3
7468,Decloedt E/Disease of mental health,apolipoprotein C3,3
7469,Zetterberg H/Disease of mental health,apolipoprotein C3,27
7470,Gisslen M/Disease of mental health,apolipoprotein C3,3
7471,Lesosky M/Disease of mental health,apolipoprotein C3,3
7472,Gleich M/Disease of mental health,apolipoprotein C3,3
7473,Koutsilieri E/Disease of mental health,apolipoprotein C3,3
7474,Scheller C/Disease of mental health,apolipoprotein C3,3
7475,Hye A/Disease of mental health,apolipoprotein C3,3
7476,Joska J/Disease of mental health,apolipoprotein C3,3
7477,Thela L/Disease of mental health,albumin,3
7478,Decloedt E/Disease of mental health,albumin,3
7479,Zetterberg H/Disease of mental health,albumin,27
7480,Gisslen M/Disease of mental health,albumin,3
7481,Lesosky M/Disease of mental health,albumin,3
7482,Gleich M/Disease of mental health,albumin,3
7483,Koutsilieri E/Disease of mental health,albumin,3
7484,Scheller C/Disease of mental health,albumin,3
7485,Hye A/Disease of mental health,albumin,3
7486,Joska J/Disease of mental health,albumin,3
7487,Thela L/Disease of mental health,clusterin,3
7488,Decloedt E/Disease of mental health,clusterin,3
7489,Zetterberg H/Disease of mental health,clusterin,27
7490,Gisslen M/Disease of mental health,clusterin,3
7491,Lesosky M/Disease of mental health,clusterin,3
7492,Gleich M/Disease of mental health,clusterin,3
7493,Koutsilieri E/Disease of mental health,clusterin,3
7494,Scheller C/Disease of mental health,clusterin,3
7495,Hye A/Disease of mental health,clusterin,3
7496,Joska J/Disease of mental health,clusterin,3
7497,Freedman DE/Disease of mental health,multiple sclerosis,1
7498,Oh J/Disease of mental health,multiple sclerosis,3
7499,Feinstein A/Disease of mental health,multiple sclerosis,2
7500,Chen L/Disease of mental health,insulin,7
7501,Mir SA/Disease of mental health,insulin,1
7502,Bendt AK/Disease of mental health,insulin,1
7503,Chua EWL/Disease of mental health,insulin,1
7504,Narasimhan K/Disease of mental health,insulin,1
7505,Tan KM/Disease of mental health,insulin,1
7506,Loy SL/Disease of mental health,insulin,1
7507,Tan KH/Disease of mental health,insulin,1
7508,Shek LP/Disease of mental health,insulin,1
7509,Chan J/Disease of mental health,insulin,1
7510,Yap F/Disease of mental health,insulin,1
7511,Meaney MJ/Disease of mental health,insulin,1
7512,Chan SY/Disease of mental health,insulin,1
7513,Chong YS/Disease of mental health,insulin,1
7514,Gluckman PD/Disease of mental health,insulin,1
7515,Eriksson JG/Disease of mental health,insulin,2
7516,Karnani N/Disease of mental health,insulin,1
7517,Wenk MR/Disease of mental health,insulin,1
7518,Wang C/Disease of mental health,glutamate metabotropic receptor 5,2
7519,Gong B/Disease of mental health,glutamate metabotropic receptor 5,2
7520,Liu Y/Disease of mental health,glutamate metabotropic receptor 5,12
7521,Chen D/Disease of mental health,glutamate metabotropic receptor 5,3
7522,Wu Y/Disease of mental health,glutamate metabotropic receptor 5,6
7523,Wei J/Disease of mental health,glutamate metabotropic receptor 5,2
7524,Wang C/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,2
7525,Gong B/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,2
7526,Liu Y/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,12
7527,Chen D/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,3
7528,Wu Y/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,6
7529,Wei J/Disease of mental health,glutamate ionotropic receptor NMDA type subunit 2B,2
7530,Chatterjee P/Disease of mental health,glial fibrillary acidic protein,5
7531,Dore V/Disease of mental health,glial fibrillary acidic protein,4
7532,Pedrini S/Disease of mental health,glial fibrillary acidic protein,5
7533,Krishnadas N/Disease of mental health,glial fibrillary acidic protein,2
7534,Thota R/Disease of mental health,glial fibrillary acidic protein,4
7535,Bourgeat P/Disease of mental health,glial fibrillary acidic protein,2
7536,Ikonomovic MD/Disease of mental health,glial fibrillary acidic protein,2
7537,Rainey-Smith SR/Disease of mental health,glial fibrillary acidic protein,2
7538,Burnham SC/Disease of mental health,glial fibrillary acidic protein,2
7539,Fowler C/Disease of mental health,glial fibrillary acidic protein,4
7540,Taddei K/Disease of mental health,glial fibrillary acidic protein,5
7541,Mulligan R/Disease of mental health,glial fibrillary acidic protein,2
7542,Ames D/Disease of mental health,glial fibrillary acidic protein,4
7543,Masters CL/Disease of mental health,glial fibrillary acidic protein,9
7544,Fripp J/Disease of mental health,glial fibrillary acidic protein,2
7545,Rowe CC/Disease of mental health,glial fibrillary acidic protein,4
7546,Martins RN/Disease of mental health,glial fibrillary acidic protein,5
7547,Villemagne VL/Disease of mental health,glial fibrillary acidic protein,4
7548,Chatterjee P/Disease of mental health,monoamine oxidase B,5
7549,Dore V/Disease of mental health,monoamine oxidase B,4
7550,Pedrini S/Disease of mental health,monoamine oxidase B,5
7551,Krishnadas N/Disease of mental health,monoamine oxidase B,2
7552,Thota R/Disease of mental health,monoamine oxidase B,4
7553,Bourgeat P/Disease of mental health,monoamine oxidase B,2
7554,Ikonomovic MD/Disease of mental health,monoamine oxidase B,2
7555,Rainey-Smith SR/Disease of mental health,monoamine oxidase B,2
7556,Burnham SC/Disease of mental health,monoamine oxidase B,2
7557,Fowler C/Disease of mental health,monoamine oxidase B,4
7558,Taddei K/Disease of mental health,monoamine oxidase B,5
7559,Mulligan R/Disease of mental health,monoamine oxidase B,2
7560,Ames D/Disease of mental health,monoamine oxidase B,4
7561,Masters CL/Disease of mental health,monoamine oxidase B,9
7562,Fripp J/Disease of mental health,monoamine oxidase B,2
7563,Rowe CC/Disease of mental health,monoamine oxidase B,4
7564,Martins RN/Disease of mental health,monoamine oxidase B,5
7565,Villemagne VL/Disease of mental health,monoamine oxidase B,4
7566,Mo JB/Disease of mental health,albumin,1
7567,Huang L/Disease of mental health,albumin,2
7568,Qin JJ/Disease of mental health,albumin,1
7569,Liang B/Disease of mental health,albumin,1
7570,Miele G/Disease of mental health,multiple sclerosis,1
7571,Cepparulo S/Disease of mental health,multiple sclerosis,1
7572,Abbadessa G/Disease of mental health,multiple sclerosis,1
7573,Lavorgna L/Disease of mental health,multiple sclerosis,1
7574,Sparaco M/Disease of mental health,multiple sclerosis,1
7575,Simeon V/Disease of mental health,multiple sclerosis,1
7576,Guizzaro L/Disease of mental health,multiple sclerosis,1
7577,Bonavita S/Disease of mental health,multiple sclerosis,2
7578,Lennol MP/Disease of mental health,glial fibrillary acidic protein,2
7579,Ashton NJ/Disease of mental health,glial fibrillary acidic protein,7
7580,Moreno-Perez O/Disease of mental health,glial fibrillary acidic protein,2
7581,Garcia-Ayllon MS/Disease of mental health,glial fibrillary acidic protein,2
7582,Ramos-Rincon JM/Disease of mental health,glial fibrillary acidic protein,2
7583,Andres M/Disease of mental health,glial fibrillary acidic protein,2
7584,Leon-Ramirez JM/Disease of mental health,glial fibrillary acidic protein,2
7585,Boix V/Disease of mental health,glial fibrillary acidic protein,2
7586,Gil J/Disease of mental health,glial fibrillary acidic protein,2
7587,Blennow K/Disease of mental health,glial fibrillary acidic protein,19
7588,Merino E/Disease of mental health,glial fibrillary acidic protein,2
7589,Zetterberg H/Disease of mental health,glial fibrillary acidic protein,27
7590,Saez-Valero J/Disease of mental health,glial fibrillary acidic protein,2
7591,Lennol MP/Disease of mental health,neurofilament light chain,2
7592,Ashton NJ/Disease of mental health,neurofilament light chain,7
7593,Moreno-Perez O/Disease of mental health,neurofilament light chain,2
7594,Garcia-Ayllon MS/Disease of mental health,neurofilament light chain,2
7595,Ramos-Rincon JM/Disease of mental health,neurofilament light chain,2
7596,Andres M/Disease of mental health,neurofilament light chain,2
7597,Leon-Ramirez JM/Disease of mental health,neurofilament light chain,2
7598,Boix V/Disease of mental health,neurofilament light chain,2
7599,Gil J/Disease of mental health,neurofilament light chain,2
7600,Blennow K/Disease of mental health,neurofilament light chain,19
7601,Merino E/Disease of mental health,neurofilament light chain,2
7602,Zetterberg H/Disease of mental health,neurofilament light chain,27
7603,Saez-Valero J/Disease of mental health,neurofilament light chain,2
7604,Berrone E/Disease of mental health,nidogen 1,1
7605,Chiorino G/Disease of mental health,nidogen 1,1
7606,Guana F/Disease of mental health,nidogen 1,1
7607,Benedetti V/Disease of mental health,nidogen 1,1
7608,Palmitessa C/Disease of mental health,nidogen 1,1
7609,Gallo M/Disease of mental health,nidogen 1,1
7610,Calvo A/Disease of mental health,nidogen 1,1
7611,Casale F/Disease of mental health,nidogen 1,1
7612,Manera U/Disease of mental health,nidogen 1,1
7613,Favole A/Disease of mental health,nidogen 1,1
7614,Crociara P/Disease of mental health,nidogen 1,1
7615,Testori C/Disease of mental health,nidogen 1,1
7616,Carta V/Disease of mental health,nidogen 1,1
7617,Tessarolo C/Disease of mental health,nidogen 1,1
7618,D'Angelo A/Disease of mental health,nidogen 1,1
7619,De Marco G/Disease of mental health,nidogen 1,1
7620,Caramelli M/Disease of mental health,nidogen 1,1
7621,Chio A/Disease of mental health,nidogen 1,1
7622,Casalone C/Disease of mental health,nidogen 1,1
7623,Corona C/Disease of mental health,nidogen 1,1
7624,Nowak W/Disease of mental health,insulin,1
7625,Jeziorek M/Disease of mental health,insulin,1
7626,Aloisi F/Disease of mental health,multiple sclerosis,1
7627,Giovannoni G/Disease of mental health,multiple sclerosis,3
7628,Salvetti M/Disease of mental health,multiple sclerosis,9
7629,Priambada D/Disease of mental health,glial fibrillary acidic protein,1
7630,Thohar Arifin M/Disease of mental health,glial fibrillary acidic protein,1
7631,Saputro A/Disease of mental health,glial fibrillary acidic protein,1
7632,Muzakka A/Disease of mental health,glial fibrillary acidic protein,1
7633,Karlowee V/Disease of mental health,glial fibrillary acidic protein,1
7634,Sadhana U/Disease of mental health,glial fibrillary acidic protein,1
7635,Bakhtiar Y/Disease of mental health,glial fibrillary acidic protein,1
7636,Prihastomo KT/Disease of mental health,glial fibrillary acidic protein,1
7637,Risdianto A/Disease of mental health,glial fibrillary acidic protein,1
7638,Brotoarianto HK/Disease of mental health,glial fibrillary acidic protein,1
7639,Andar E/Disease of mental health,glial fibrillary acidic protein,1
7640,Muttaqin Z/Disease of mental health,glial fibrillary acidic protein,1
7641,Yuchen C/Disease of mental health,diabetic nephropathy,1
7642,Hejia Z/Disease of mental health,diabetic nephropathy,1
7643,Fanke M/Disease of mental health,diabetic nephropathy,1
7644,Qixin D/Disease of mental health,diabetic nephropathy,1
7645,Liyang C/Disease of mental health,diabetic nephropathy,1
7646,Xi G/Disease of mental health,diabetic nephropathy,1
7647,Yanxia C/Disease of mental health,diabetic nephropathy,1
7648,Xiongyi Y/Disease of mental health,diabetic nephropathy,1
7649,Zhuohang X/Disease of mental health,diabetic nephropathy,1
7650,Guoguo Y/Disease of mental health,diabetic nephropathy,1
7651,Min F/Disease of mental health,diabetic nephropathy,1
7652,Saffari P/Disease of mental health,myelin oligodendrocyte glycoprotein,1
7653,Aliakbar R/Disease of mental health,myelin oligodendrocyte glycoprotein,1
7654,Haritounian A/Disease of mental health,myelin oligodendrocyte glycoprotein,1
7655,Mughnetsyan R/Disease of mental health,myelin oligodendrocyte glycoprotein,1
7656,Do C/Disease of mental health,myelin oligodendrocyte glycoprotein,1
7657,Jacobs J/Disease of mental health,myelin oligodendrocyte glycoprotein,1
7658,Hoffer J/Disease of mental health,myelin oligodendrocyte glycoprotein,1
7659,Arieli R/Disease of mental health,myelin oligodendrocyte glycoprotein,1
7660,Liu AK/Disease of mental health,myelin oligodendrocyte glycoprotein,1
7661,Mannino A/Disease of mental health,multiple sclerosis,1
7662,Daly A/Disease of mental health,multiple sclerosis,1
7663,Dunlop E/Disease of mental health,multiple sclerosis,1
7664,Probst Y/Disease of mental health,multiple sclerosis,1
7665,Ponsonby AL/Disease of mental health,multiple sclerosis,3
7666,van der Mei IAF/Disease of mental health,multiple sclerosis,1
7667,Black LJ/Disease of mental health,multiple sclerosis,1
7668,Yang LX/Disease of mental health,sphingosine-1-phosphate receptor 1,2
7669,Yao YY/Disease of mental health,sphingosine-1-phosphate receptor 1,2
7670,Yang JR/Disease of mental health,sphingosine-1-phosphate receptor 1,2
7671,Cheng HL/Disease of mental health,sphingosine-1-phosphate receptor 1,2
7672,Zhu XJ/Disease of mental health,sphingosine-1-phosphate receptor 1,2
7673,Zhang ZJ/Disease of mental health,sphingosine-1-phosphate receptor 1,2
7674,Yang LX/Disease of mental health,tumor necrosis factor,2
7675,Yao YY/Disease of mental health,tumor necrosis factor,2
7676,Yang JR/Disease of mental health,tumor necrosis factor,2
7677,Cheng HL/Disease of mental health,tumor necrosis factor,2
7678,Zhu XJ/Disease of mental health,tumor necrosis factor,2
7679,Zhang ZJ/Disease of mental health,tumor necrosis factor,2
7680,Mattsson-Carlgren N/Disease of mental health,apolipoprotein E,4
7681,Salvado G/Disease of mental health,apolipoprotein E,4
7682,Ashton NJ/Disease of mental health,apolipoprotein E,7
7683,Tideman P/Disease of mental health,apolipoprotein E,1
7684,Stomrud E/Disease of mental health,apolipoprotein E,5
7685,Zetterberg H/Disease of mental health,apolipoprotein E,27
7686,Ossenkoppele R/Disease of mental health,apolipoprotein E,4
7687,Betthauser TJ/Disease of mental health,apolipoprotein E,3
